:START_ID(Entity-ID),:END_ID(Observation-ID),:TYPE
ent_c3b385372874cffa,obs_a1d7597db660,HAS_OBSERVATION
ent_c3b385372874cffa,obs_a3ea4e266fd5,HAS_OBSERVATION
ent_c3b385372874cffa,obs_c09c27557549,HAS_OBSERVATION
ent_c3b385372874cffa,obs_c1b3fe5d8bdb,HAS_OBSERVATION
ent_c3b385372874cffa,obs_d99afad94efc,HAS_OBSERVATION
ent_c3b385372874cffa,obs_ec9806cb719f,HAS_OBSERVATION
ent_c3b385372874cffa,obs_f7cb3dfe90f8,HAS_OBSERVATION
ent_c3b385372874cffa,obs_fa3ce9806cac,HAS_OBSERVATION
ent_c3c8e1304b7754fa,obs_ebc46e1f933a,HAS_OBSERVATION
ent_c41ab17abe276c0d,obs_72f4b77db4b6,HAS_OBSERVATION
ent_c41ab17abe276c0d,obs_a7e7c4541d38,HAS_OBSERVATION
ent_c422e77e654aae30,obs_0f4955e886a0,HAS_OBSERVATION
ent_c438d9a2607450df,obs_20f938f5241d,HAS_OBSERVATION
ent_c438d9a2607450df,obs_c47762adedce,HAS_OBSERVATION
ent_c4425b7c1932df37,obs_6418a1c01088,HAS_OBSERVATION
ent_c4425b7c1932df37,obs_667a5206b8f3,HAS_OBSERVATION
ent_c45011316a7b32ce,obs_75ae9c00a84e,HAS_OBSERVATION
ent_c48442a26d3c7ffe,obs_c9cdabfe088c,HAS_OBSERVATION
ent_c4e1b901e02f06cf,obs_879244eed098,HAS_OBSERVATION
ent_c4e1b901e02f06cf,obs_9ad22de6023d,HAS_OBSERVATION
ent_c4e1b901e02f06cf,obs_bb9f090afd67,HAS_OBSERVATION
ent_c5259a71e07f2548,obs_573a545e4056,HAS_OBSERVATION
ent_c5259a71e07f2548,obs_e8c6096ed1f2,HAS_OBSERVATION
ent_c56324f62601108b,obs_4177c51be6c7,HAS_OBSERVATION
ent_c56324f62601108b,obs_617bbd99f93e,HAS_OBSERVATION
ent_c56324f62601108b,obs_bd9301d19095,HAS_OBSERVATION
ent_c56324f62601108b,obs_e8d52799606d,HAS_OBSERVATION
ent_c56324f62601108b,obs_e92a99aefd6c,HAS_OBSERVATION
ent_c56324f62601108b,obs_ed81d1cae70d,HAS_OBSERVATION
ent_c5a663e37aa85392,obs_f95c0619564f,HAS_OBSERVATION
ent_c5d6bcfc22025eac,obs_88641082f4d8,HAS_OBSERVATION
ent_c6481940d25074aa,obs_61189b57681f,HAS_OBSERVATION
ent_c6481940d25074aa,obs_cd9eae1ef870,HAS_OBSERVATION
ent_c6b14c13a87aae42,obs_8ad31da69316,HAS_OBSERVATION
ent_c6b14c13a87aae42,obs_93cd55bbe4de,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_19336316f4fb,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_2ee67f31a3aa,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_526c0c4a58ea,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_531249272aef,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_5a5dd00350dc,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_72aa14913029,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_7fbdbc1b6c47,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_cef1a497b531,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_d6db1ff901bc,HAS_OBSERVATION
ent_c6b74846f3804f32,obs_dc81ab2fe357,HAS_OBSERVATION
ent_c6bb1523199e5e6c,obs_94765c471959,HAS_OBSERVATION
ent_c72cc3d31011bb6f,obs_425450290c74,HAS_OBSERVATION
ent_c72cc3d31011bb6f,obs_c58a8f30656f,HAS_OBSERVATION
ent_c75af92eb2907bf1,obs_06b85413a02b,HAS_OBSERVATION
ent_c75af92eb2907bf1,obs_187e86e757bf,HAS_OBSERVATION
ent_c75af92eb2907bf1,obs_1b2a244fe4b7,HAS_OBSERVATION
ent_c75af92eb2907bf1,obs_938c4286ad32,HAS_OBSERVATION
ent_c75af92eb2907bf1,obs_a8cbab39f635,HAS_OBSERVATION
ent_c75af92eb2907bf1,obs_f25168d7552e,HAS_OBSERVATION
ent_c7a3e2515477875b,obs_385b4841adcf,HAS_OBSERVATION
ent_c7b635d03106edc4,obs_1192f0334b1e,HAS_OBSERVATION
ent_c7b635d03106edc4,obs_b2cb0a7595a7,HAS_OBSERVATION
ent_c828c5006a45355b,obs_5bdeb110fe97,HAS_OBSERVATION
ent_c828c5006a45355b,obs_67953f3de49e,HAS_OBSERVATION
ent_c828c5006a45355b,obs_b2800046be09,HAS_OBSERVATION
ent_c828c5006a45355b,obs_bac91456d8f7,HAS_OBSERVATION
ent_c828c5006a45355b,obs_d296e0c9f91e,HAS_OBSERVATION
ent_c83feafafdc34c83,obs_7648f2dc6f68,HAS_OBSERVATION
ent_c83feafafdc34c83,obs_81689c8400fc,HAS_OBSERVATION
ent_c8ca3db2c8f9f032,obs_32b0766a79cd,HAS_OBSERVATION
ent_c8e884b60e647019,obs_826aa3050b50,HAS_OBSERVATION
ent_c8e884b60e647019,obs_871267d5a388,HAS_OBSERVATION
ent_c8e884b60e647019,obs_bff686e77603,HAS_OBSERVATION
ent_c94cf98ba7f39f0b,obs_1583972a76ac,HAS_OBSERVATION
ent_c94cf98ba7f39f0b,obs_9a0be781df64,HAS_OBSERVATION
ent_c99268c9dc1c8998,obs_3772fb0799f5,HAS_OBSERVATION
ent_c99268c9dc1c8998,obs_7adef7dfa401,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_02e4594359aa,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_163c19972210,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_44f26af0298c,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_527df9655699,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_5cb08441fd70,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_68e4672e43bf,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_6fc38d4e90bd,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_9fa2ba46cf52,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_b6ebace1d8c5,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_dd35e6242316,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_f21b51b2f6a4,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_f3a540215bdc,HAS_OBSERVATION
ent_c9d22de9e371f946,obs_fb2749790924,HAS_OBSERVATION
ent_ca04e898bbbb34a1,obs_519d3c91dfd1,HAS_OBSERVATION
ent_ca09186c55e2fb6f,obs_41eef31d7fa4,HAS_OBSERVATION
ent_ca4dd4d3a46df3cd,obs_40b74f1fa08b,HAS_OBSERVATION
ent_ca4dd4d3a46df3cd,obs_a5ec21ca6db4,HAS_OBSERVATION
ent_cad446d2dbd7f32f,obs_705045bab9a7,HAS_OBSERVATION
ent_cad446d2dbd7f32f,obs_e00ff7291a11,HAS_OBSERVATION
ent_cadb65e1aa56ed53,obs_1f19565057d2,HAS_OBSERVATION
ent_cadb65e1aa56ed53,obs_a3469d72b8d2,HAS_OBSERVATION
ent_cadb65e1aa56ed53,obs_abf4f9120487,HAS_OBSERVATION
ent_cadb65e1aa56ed53,obs_e4b85dbc8f81,HAS_OBSERVATION
ent_cb1f003f20c9ee30,obs_012629c47ba6,HAS_OBSERVATION
ent_cb1f003f20c9ee30,obs_52617989dd7f,HAS_OBSERVATION
ent_cb22a509ef17791a,obs_c347904674fe,HAS_OBSERVATION
ent_cb438e9eadb06e7e,obs_64c214391cff,HAS_OBSERVATION
ent_cb438e9eadb06e7e,obs_9e62305dd055,HAS_OBSERVATION
ent_cb438e9eadb06e7e,obs_ba63f92eb623,HAS_OBSERVATION
ent_cb438e9eadb06e7e,obs_e614b7f98082,HAS_OBSERVATION
ent_cb62045b9fff512d,obs_ab4263c8ea71,HAS_OBSERVATION
ent_cb89533744b2489b,obs_8813064ecb6a,HAS_OBSERVATION
ent_cb89533744b2489b,obs_89475c0c4cf6,HAS_OBSERVATION
ent_cb89533744b2489b,obs_ceaa8f61500c,HAS_OBSERVATION
ent_cbacb0807ea3c31a,obs_76529e91dd2a,HAS_OBSERVATION
ent_cbe88185a1d8d7e7,obs_5842b288fe17,HAS_OBSERVATION
ent_cbf7fbf26d80207f,obs_1391aeade26f,HAS_OBSERVATION
ent_cbf7fbf26d80207f,obs_6c42f1a9fe9d,HAS_OBSERVATION
ent_cc41a4f58249bf69,obs_03f32cc28eaa,HAS_OBSERVATION
ent_cc9564c1f1bf8f6b,obs_77122cf4267d,HAS_OBSERVATION
ent_cc9564c1f1bf8f6b,obs_c4929b5247d6,HAS_OBSERVATION
ent_ccef3ffd7eb7e4f2,obs_f5a0f50784b5,HAS_OBSERVATION
ent_cd50579a5f49f1ab,obs_e2fb8ce13641,HAS_OBSERVATION
ent_cebe5ae57ce9acc2,obs_2b16ef220b5b,HAS_OBSERVATION
ent_cebe5ae57ce9acc2,obs_36cb7d6233c9,HAS_OBSERVATION
ent_cec5204994da1d7b,obs_75bffa23b4d1,HAS_OBSERVATION
ent_cec5204994da1d7b,obs_cb12e21e7de0,HAS_OBSERVATION
ent_cec52651a7133b6a,obs_5fc7c421f98e,HAS_OBSERVATION
ent_cec52651a7133b6a,obs_aef42cf7da54,HAS_OBSERVATION
ent_cec52651a7133b6a,obs_c441dd94f666,HAS_OBSERVATION
ent_cec52651a7133b6a,obs_f72c71598350,HAS_OBSERVATION
ent_cef6e7f1633d1701,obs_98fb97d49389,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_06f1463dc23a,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_08e2f4a72ef8,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_2734c909dfe8,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_6a7cffd7e7da,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_7010a8f9e01e,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_73d74bf88781,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_9ef26295da65,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_ba4ddff589ba,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_d286abd4f061,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_ec153385db87,HAS_OBSERVATION
ent_cf543ebfe6812929,obs_f546a7257c78,HAS_OBSERVATION
ent_cf588aeac9b9e59d,obs_c741deb6cda2,HAS_OBSERVATION
ent_cf97ea238ae88c9f,obs_ad1bb0d5ff0d,HAS_OBSERVATION
ent_cf97ea238ae88c9f,obs_fa000f341a74,HAS_OBSERVATION
ent_cfa0691ce70744f7,obs_6438e2b81dab,HAS_OBSERVATION
ent_cfa0691ce70744f7,obs_729a6b357680,HAS_OBSERVATION
ent_cfa0691ce70744f7,obs_ac9fb4c1d55c,HAS_OBSERVATION
ent_cfd3308412e4c771,obs_2c7e343cc4a6,HAS_OBSERVATION
ent_cfe346dbc881f489,obs_156a160d73a3,HAS_OBSERVATION
ent_cfe346dbc881f489,obs_5f77cac29033,HAS_OBSERVATION
ent_cfe52614ae663f16,obs_391910e94459,HAS_OBSERVATION
ent_cfe52614ae663f16,obs_3a5c2e39ecdd,HAS_OBSERVATION
ent_cfea4771a42dcd40,obs_92919c25ce3d,HAS_OBSERVATION
ent_d001e33ae8f3651b,obs_6d0199033b23,HAS_OBSERVATION
ent_d001e33ae8f3651b,obs_81c6c8b30329,HAS_OBSERVATION
ent_d04d327fe32d731c,obs_905f2d25572a,HAS_OBSERVATION
ent_d103488959a3b20b,obs_1be46bfc2209,HAS_OBSERVATION
ent_d103488959a3b20b,obs_e9d33512fa56,HAS_OBSERVATION
ent_d15d650395ff064e,obs_6446a330cb61,HAS_OBSERVATION
ent_d15d650395ff064e,obs_de990302c85e,HAS_OBSERVATION
ent_d15d650395ff064e,obs_f5bb7b330c38,HAS_OBSERVATION
ent_d18096b0a5b7b70f,obs_dda838d9e9a4,HAS_OBSERVATION
ent_d18096b0a5b7b70f,obs_f7300336754e,HAS_OBSERVATION
ent_d19aef8bd620615d,obs_cb58b88d002b,HAS_OBSERVATION
ent_d1d9469c8ab570d2,obs_414a65ba4466,HAS_OBSERVATION
ent_d1d9469c8ab570d2,obs_b15b0a2cc466,HAS_OBSERVATION
ent_d1f77743ebe69746,obs_2f6393219032,HAS_OBSERVATION
ent_d1f77743ebe69746,obs_d8bfa329ce4f,HAS_OBSERVATION
ent_d2371daeda3a7c2e,obs_0cf2d3f6202c,HAS_OBSERVATION
ent_d2371daeda3a7c2e,obs_f3925ac9def1,HAS_OBSERVATION
ent_d2371daeda3a7c2e,obs_fece243b5882,HAS_OBSERVATION
ent_d2643bf492ca1cc1,obs_1151fda0e884,HAS_OBSERVATION
ent_d2643bf492ca1cc1,obs_2b130cf9c727,HAS_OBSERVATION
ent_d2643bf492ca1cc1,obs_38f3a1049aef,HAS_OBSERVATION
ent_d2643bf492ca1cc1,obs_4040dc406cf9,HAS_OBSERVATION
ent_d2643bf492ca1cc1,obs_b271ab8b9506,HAS_OBSERVATION
ent_d2643bf492ca1cc1,obs_e97779c34668,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_0581866a0143,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_0a1cedb2ee6e,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_0a6dbce33a20,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_0f241cedcf5e,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_133e7009ff2d,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_1354aea55dba,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_2743200f6cfd,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_2e0e15487161,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_35cc3a749812,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_4b648d29bccd,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_523d45bf6a56,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_54540eb06ef0,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_57811d475e12,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_606d090ab620,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_66d784844c6c,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_6707e0d7f277,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_6d6b2d1cad0b,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_700facf6aaee,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_7725db515cb1,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_7c4c655920b8,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_7e647ba56735,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_941a8bb525ca,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_9bb20270dc83,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_b22b3ffcfb48,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_b64471f31367,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_baf7f974a5ac,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_c0f0e5b79c10,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_c862223f37be,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_d1a8c5b333f3,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_f8b7763844e9,HAS_OBSERVATION
ent_d26653dde3111ea5,obs_fe7b85ff28b0,HAS_OBSERVATION
ent_d26c2a9137b72c72,obs_6ab7935f4190,HAS_OBSERVATION
ent_d26c2a9137b72c72,obs_8781deceeab7,HAS_OBSERVATION
ent_d26c2a9137b72c72,obs_f5ed76557b07,HAS_OBSERVATION
ent_d283971189925020,obs_7cba0ecd6193,HAS_OBSERVATION
ent_d283971189925020,obs_f425349a49ca,HAS_OBSERVATION
ent_d29b461ceac390c9,obs_6b1ecfb1ec7e,HAS_OBSERVATION
ent_d29c896cfeda3bc9,obs_8b7c3d4e5abc,HAS_OBSERVATION
ent_d2ab68a1f48556e7,obs_7bd50e24c5a4,HAS_OBSERVATION
ent_d2b1f9bed6258940,obs_024f13632df9,HAS_OBSERVATION
ent_d2b1f9bed6258940,obs_05ffff111008,HAS_OBSERVATION
ent_d2b1f9bed6258940,obs_0e83fc8cfc24,HAS_OBSERVATION
ent_d2b1f9bed6258940,obs_50f119458d96,HAS_OBSERVATION
ent_d2b1f9bed6258940,obs_7cd0da18c600,HAS_OBSERVATION
ent_d2b1f9bed6258940,obs_bba1b5419452,HAS_OBSERVATION
ent_d2b1f9bed6258940,obs_e6f7407ea803,HAS_OBSERVATION
ent_d2b1f9bed6258940,obs_f86ca11748a5,HAS_OBSERVATION
ent_d2d346d0c595d38d,obs_7ababb38dfc6,HAS_OBSERVATION
ent_d2de85bbf0b50e4a,obs_ed33712bab6c,HAS_OBSERVATION
ent_d35a199697fac10e,obs_360b22601884,HAS_OBSERVATION
ent_d35a199697fac10e,obs_3eab1661fe3e,HAS_OBSERVATION
ent_d35a199697fac10e,obs_52219d0a6c32,HAS_OBSERVATION
ent_d35a199697fac10e,obs_628f7d0db5ff,HAS_OBSERVATION
ent_d35a199697fac10e,obs_7203c168b563,HAS_OBSERVATION
ent_d35a199697fac10e,obs_a86f21b9fc57,HAS_OBSERVATION
ent_d35a199697fac10e,obs_bedd3a3e4a42,HAS_OBSERVATION
ent_d35a199697fac10e,obs_c33f68b495ff,HAS_OBSERVATION
ent_d35a199697fac10e,obs_d798fef37fc4,HAS_OBSERVATION
ent_d35a199697fac10e,obs_f06944adffff,HAS_OBSERVATION
ent_d35a199697fac10e,obs_f8e1d58ab6bf,HAS_OBSERVATION
ent_d35a199697fac10e,obs_ff4b0acf6359,HAS_OBSERVATION
ent_d3b2d3b4b94f27a6,obs_9bfc76045baf,HAS_OBSERVATION
ent_d3b2d3b4b94f27a6,obs_a26f42e3acc2,HAS_OBSERVATION
ent_d3f729b80163f3df,obs_5a0058b06fdb,HAS_OBSERVATION
ent_d3f729b80163f3df,obs_b104475714de,HAS_OBSERVATION
ent_d40c3e80fdaa5848,obs_12f1899c8a5a,HAS_OBSERVATION
ent_d44b587f0dd69053,obs_4257d6b27935,HAS_OBSERVATION
ent_d44b587f0dd69053,obs_43a958362555,HAS_OBSERVATION
ent_d44b587f0dd69053,obs_f065d2070f4b,HAS_OBSERVATION
ent_d4828ddb82bc2a52,obs_0dcbcf59cd9a,HAS_OBSERVATION
ent_d4828ddb82bc2a52,obs_33b52b0d9084,HAS_OBSERVATION
ent_d4828ddb82bc2a52,obs_5406f6ecf1f6,HAS_OBSERVATION
ent_d4f676d521a05dc9,obs_87ebfea15556,HAS_OBSERVATION
ent_d4f676d521a05dc9,obs_fb06157d4358,HAS_OBSERVATION
ent_d4f7f523873d946e,obs_15a45e98b059,HAS_OBSERVATION
ent_d4f81cde0a779abb,obs_557c12eb01ee,HAS_OBSERVATION
ent_d4f81cde0a779abb,obs_80b8a36020ea,HAS_OBSERVATION
ent_d4f81cde0a779abb,obs_b656672780ca,HAS_OBSERVATION
ent_d4f81cde0a779abb,obs_f2dd079e2065,HAS_OBSERVATION
ent_d56ca4be939aebff,obs_cd1a3dd5dbae,HAS_OBSERVATION
ent_d5ad56386551ee58,obs_a29bddd754ab,HAS_OBSERVATION
ent_d5ee6aaaac8058d8,obs_3d584c54d086,HAS_OBSERVATION
ent_d5ee6aaaac8058d8,obs_e00a53763750,HAS_OBSERVATION
ent_d5f1c2dec16585cd,obs_1fe576dcd926,HAS_OBSERVATION
ent_d5f1c2dec16585cd,obs_6500e0896f5c,HAS_OBSERVATION
ent_d60c54d8a39adcc7,obs_523840ad1cec,HAS_OBSERVATION
ent_d60c54d8a39adcc7,obs_5fabe4ca60b1,HAS_OBSERVATION
ent_d60c54d8a39adcc7,obs_8a09a57b79d7,HAS_OBSERVATION
ent_d60c54d8a39adcc7,obs_f88da2be5aae,HAS_OBSERVATION
ent_d6399fed0c552e44,obs_974fde1c4b94,HAS_OBSERVATION
ent_d6399fed0c552e44,obs_af77a08a8cf6,HAS_OBSERVATION
ent_d64aaf7eceb4aa50,obs_7d3b8c0e4d57,HAS_OBSERVATION
ent_d64aaf7eceb4aa50,obs_86ca4406ca17,HAS_OBSERVATION
ent_d65368732c58beb7,obs_02d7a3c5af6f,HAS_OBSERVATION
ent_d65368732c58beb7,obs_0f4f912a6bf3,HAS_OBSERVATION
ent_d65368732c58beb7,obs_95051b2ca4e3,HAS_OBSERVATION
ent_d65368732c58beb7,obs_d86d0b1f1038,HAS_OBSERVATION
ent_d6f5ac66678abfdf,obs_4a65555debc1,HAS_OBSERVATION
ent_d6f5ac66678abfdf,obs_df8acb92f46a,HAS_OBSERVATION
ent_d76e83bad8064f10,obs_e354b3b8d6f1,HAS_OBSERVATION
ent_d7a5ace2f02cff5c,obs_cd7956c88fc0,HAS_OBSERVATION
ent_d7c75fe6586ae87b,obs_e3df149839b3,HAS_OBSERVATION
ent_d7c75fe6586ae87b,obs_e6ab5bfef951,HAS_OBSERVATION
ent_d7dc89fa0640c679,obs_010b036bb346,HAS_OBSERVATION
ent_d7f6698ed0340d22,obs_adf83f2f4474,HAS_OBSERVATION
ent_d83eb62cd82a21ae,obs_7f02bca54180,HAS_OBSERVATION
ent_d83eb62cd82a21ae,obs_e94807841e15,HAS_OBSERVATION
ent_d84551be7d6c0d94,obs_48c978e77f8c,HAS_OBSERVATION
ent_d84551be7d6c0d94,obs_dd7a6028060f,HAS_OBSERVATION
ent_d89629229db1ea2e,obs_faeebd0067ae,HAS_OBSERVATION
ent_d8bc665dc9e43797,obs_43ef24266532,HAS_OBSERVATION
ent_d8d0381fc768a874,obs_4fb7fce99112,HAS_OBSERVATION
ent_d8d0381fc768a874,obs_853eb39b7b78,HAS_OBSERVATION
ent_d8d0381fc768a874,obs_b0effb8a2579,HAS_OBSERVATION
ent_d8fcf4c6f35ec465,obs_274efa777560,HAS_OBSERVATION
ent_d8fcf4c6f35ec465,obs_824a2f067307,HAS_OBSERVATION
ent_d8fcf4c6f35ec465,obs_9604acba73cf,HAS_OBSERVATION
ent_d91184542e697213,obs_335360f8b03b,HAS_OBSERVATION
ent_d925821e3de6ee7b,obs_717076b6082b,HAS_OBSERVATION
ent_d925821e3de6ee7b,obs_eaab13e30a93,HAS_OBSERVATION
ent_d946bed6647fb563,obs_1794d1f7cc0a,HAS_OBSERVATION
ent_d946bed6647fb563,obs_1d91193de8c5,HAS_OBSERVATION
ent_d946bed6647fb563,obs_2fac1e02022a,HAS_OBSERVATION
ent_d946bed6647fb563,obs_3aec5e220890,HAS_OBSERVATION
ent_d946bed6647fb563,obs_40f555e43929,HAS_OBSERVATION
ent_d946bed6647fb563,obs_5c8819de56a5,HAS_OBSERVATION
ent_d946bed6647fb563,obs_63d1a8a4c6f5,HAS_OBSERVATION
ent_d946bed6647fb563,obs_d2b423398dc4,HAS_OBSERVATION
ent_d946bed6647fb563,obs_d89f21ae2d61,HAS_OBSERVATION
ent_d946bed6647fb563,obs_daee158bcdbf,HAS_OBSERVATION
ent_d946bed6647fb563,obs_ef56a1226256,HAS_OBSERVATION
ent_d946bed6647fb563,obs_f2b1b4b45c89,HAS_OBSERVATION
ent_d946bed6647fb563,obs_f55992935dce,HAS_OBSERVATION
ent_d946bed6647fb563,obs_f893f0146400,HAS_OBSERVATION
ent_d946bed6647fb563,obs_fea8afe413d9,HAS_OBSERVATION
ent_d985308b4e176b6b,obs_045b59877ba1,HAS_OBSERVATION
ent_d985308b4e176b6b,obs_caa514ce6e29,HAS_OBSERVATION
ent_d985308b4e176b6b,obs_db83ab32b46a,HAS_OBSERVATION
ent_d985308b4e176b6b,obs_e652a4c76e37,HAS_OBSERVATION
ent_d98968449e39f150,obs_4867f9f5aeaa,HAS_OBSERVATION
ent_d9922298e0f646d2,obs_5ec00d3602ed,HAS_OBSERVATION
ent_d9922298e0f646d2,obs_85b86836bae8,HAS_OBSERVATION
ent_d9922298e0f646d2,obs_9023dd7a298e,HAS_OBSERVATION
ent_d9922298e0f646d2,obs_a195a8ac2f01,HAS_OBSERVATION
ent_d9922298e0f646d2,obs_acc45b1194fd,HAS_OBSERVATION
ent_d9922298e0f646d2,obs_ca7773176600,HAS_OBSERVATION
ent_d9922298e0f646d2,obs_d95db4d3e197,HAS_OBSERVATION
ent_d9922298e0f646d2,obs_fd692b886d46,HAS_OBSERVATION
ent_da3ac246ad2c6c4c,obs_129804a6cd2c,HAS_OBSERVATION
ent_da3ac246ad2c6c4c,obs_627fb61b3038,HAS_OBSERVATION
ent_da642eb66f43e46d,obs_3fcb3b2a1cee,HAS_OBSERVATION
ent_da642eb66f43e46d,obs_db8381875d5d,HAS_OBSERVATION
ent_dab4416c2380aa90,obs_642a06002dfe,HAS_OBSERVATION
ent_dac9a35e6623a0f7,obs_0082e904c356,HAS_OBSERVATION
ent_dac9a35e6623a0f7,obs_b793eb66093a,HAS_OBSERVATION
ent_dac9a35e6623a0f7,obs_d4b8fa34cea1,HAS_OBSERVATION
ent_db0c0776e0bbf797,obs_67058cb0e1ba,HAS_OBSERVATION
ent_db0c0776e0bbf797,obs_6b7417e4a7b3,HAS_OBSERVATION
ent_db0c0776e0bbf797,obs_8f37eaf4e7da,HAS_OBSERVATION
ent_db0c0776e0bbf797,obs_a346dafc3f07,HAS_OBSERVATION
ent_db3114b64b1d4952,obs_35754e334c85,HAS_OBSERVATION
ent_db3114b64b1d4952,obs_3f9dc109c440,HAS_OBSERVATION
ent_db3114b64b1d4952,obs_c4bd25458137,HAS_OBSERVATION
ent_db7a9f7ae67036ad,obs_6376529c1eb1,HAS_OBSERVATION
ent_db7a9f7ae67036ad,obs_ee0f647aa03a,HAS_OBSERVATION
ent_db804fbd1cbbb249,obs_3d7cfb141e87,HAS_OBSERVATION
ent_db804fbd1cbbb249,obs_433a164377b7,HAS_OBSERVATION
ent_db9c8606bae3021b,obs_0e58ea612eed,HAS_OBSERVATION
ent_db9c8606bae3021b,obs_12e5c705006e,HAS_OBSERVATION
ent_dbbdc997b563606b,obs_db89febd9a09,HAS_OBSERVATION
ent_dbed135e9b4939fa,obs_047048ddcba3,HAS_OBSERVATION
ent_dbed135e9b4939fa,obs_2c29ff9b43f5,HAS_OBSERVATION
ent_dbed135e9b4939fa,obs_42b1e0fbc2c9,HAS_OBSERVATION
ent_dbed135e9b4939fa,obs_55cab9740785,HAS_OBSERVATION
ent_dbed135e9b4939fa,obs_7bcaa730342b,HAS_OBSERVATION
ent_dc3027a1b66d9fd8,obs_21d31d0af75d,HAS_OBSERVATION
ent_dc30599d1b87cf6d,obs_2a93891ef83c,HAS_OBSERVATION
ent_dc30599d1b87cf6d,obs_ed7d6c85344f,HAS_OBSERVATION
ent_dc4313fd224044de,obs_0ac880c00ee7,HAS_OBSERVATION
ent_dc488e1245f654fd,obs_31318e484ae9,HAS_OBSERVATION
ent_dc488e1245f654fd,obs_5f6b61d18205,HAS_OBSERVATION
ent_dc488e1245f654fd,obs_ddf55f2cbd4a,HAS_OBSERVATION
ent_dc959c37d9056d60,obs_e841061ef371,HAS_OBSERVATION
ent_dc959c37d9056d60,obs_ec3fa7910962,HAS_OBSERVATION
ent_dc9ea7f4f00ba922,obs_859ae243b496,HAS_OBSERVATION
ent_dc9ea7f4f00ba922,obs_ad433b46d90d,HAS_OBSERVATION
ent_dc9ff205cb3f8cde,obs_752bf90af40e,HAS_OBSERVATION
ent_dc9ff205cb3f8cde,obs_b1f0522a80d6,HAS_OBSERVATION
ent_dc9ff205cb3f8cde,obs_dd87d3769c2c,HAS_OBSERVATION
ent_dca150844d2b409e,obs_ba41b77d4b7f,HAS_OBSERVATION
ent_dcaa6f88bce84de8,obs_87a0d4811699,HAS_OBSERVATION
