observation_id,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_cfafb098ef99,与 转子 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_a385d3fce78c2bae,转子,outgoing,[486],486
obs_cfe0da85213c,被 有的缸爆燃 以 导致 关系连接,relation_projection,relation,,,导致,ent_898231ae4b23a8b1,有的缸爆燃,incoming,[461],461
obs_cff632c746af,转速：130 r/min,attribute,entity_attribute,转速,130 r/min,,,,,[473],473
obs_d038611bdc37,被 保险插销移位 以 导致 关系连接,relation_projection,relation,,,导致,ent_8b7c7993f63a4897,保险插销移位,incoming,[465],465
obs_d042adf1dbfa,被 SHH 轮主机 No.3 缸活塞水伸缩管断裂事故 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_b9200948f20e1f90,SHH 轮主机 No.3 缸活塞水伸缩管断裂事故,incoming,[488],488
obs_d04ce3ad4eaa,与 SHH 轮主机 No.1 增压器转子弯曲变形 存在 发生 关系,relation_projection,relation,,,发生,ent_ed032dd078b06746,SHH 轮主机 No.1 增压器转子弯曲变形,outgoing,[486],486
obs_d06f2350454a,功率：32310 kW,attribute,entity_attribute,功率,32310 kW,,,,,[476],476
obs_d07b0b0dfcaf,与 主机增压器 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_41e21b929261815b,主机增压器,outgoing,[496],496
obs_d07b7d171ced,被 磨损达 4.5mm 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_279d3c6bb31ec31c,磨损达 4.5mm,incoming,[496],496
obs_d08cc005585f,与 主机活塞水低压报警 存在 表现为 关系,relation_projection,relation,,,表现为,ent_9c2bb913fe1acd71,主机活塞水低压报警,outgoing,[488],488
obs_d08f5bbcd21b,被 GHM 轮超负荷运行引发主机机损 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_21febfdee77722e3,GHM 轮超负荷运行引发主机机损,incoming,[484],484
obs_d0a1e148783d,被 C 轮主机增压器频繁喘振 以 采取 关系连接,relation_projection,relation,,,采取,ent_9b771f820f5acbd2,C 轮主机增压器频繁喘振,incoming,[471],471
obs_d0b9913ef13b,来源：过去厂修换下,attribute,entity_attribute,来源,过去厂修换下,,,,,[463],463
obs_d0bad251fcf3,与 主机 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_c36804f0e8a37b9b,主机,outgoing,[495],495
obs_d0ed98ab2688,与 活塞令 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_3a12eba919928b26,活塞令,outgoing,[485],485
obs_d0f13ac7ebe2,与 第 3 缸活塞环槽 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_75286ba88f0ddc3b,第 3 缸活塞环槽,outgoing,[466],466
obs_d11a8150a7b9,与 主机燃烧恶化 存在 导致 关系,relation_projection,relation,,,导致,ent_4a52ccd3adbbdcbf,主机燃烧恶化,outgoing,[504],504
obs_d11b3cc9f8e6,与 GJS 轮主机凸轮轴断裂事故 存在 发生 关系,relation_projection,relation,,,发生,ent_b37120d2c5438c93,GJS 轮主机凸轮轴断裂事故,outgoing,[513],513
obs_d14074bc311a,被 水套裂缝 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_36bf06a2c5afa536,水套裂缝,incoming,[505],505
obs_d159c62f11b1,被 安装压力表 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_0f7334a7ae8ff0b5,安装压力表,incoming,[471],471
obs_d165b5dda5f7,与 油头 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_6a93019fd8bdc32e,油头,outgoing,[479],479
obs_d17bb43aeb6a,与 主机平衡器 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_e457b006c92915d2,主机平衡器,outgoing,[459],459
obs_d1894acc7481,与 澳大利亚悉尼港 存在 发生于 关系,relation_projection,relation,,,发生于,ent_fa5f7c3477ae4265,澳大利亚悉尼港,outgoing,[486],486
obs_d1a35b2a3287,数值：比其他缸高 90%,attribute,entity_attribute,数值,比其他缸高 90%,,,,,[492],492
obs_d1a78c47d71c,被 MH 轮 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_edae5e3fbfc40df0,MH 轮,incoming,[509],509
obs_d1a8c5b333f3,与 第 6 缸排烟温度高 存在 表现为 关系,relation_projection,relation,,,表现为,ent_f1748484c7b095bf,第 6 缸排烟温度高,outgoing,[501],501
obs_d1bc021d0848,被 SHH 轮主机 No.1 增压器转子弯曲变形 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_ed032dd078b06746,SHH 轮主机 No.1 增压器转子弯曲变形,incoming,[486],486
obs_d1d21fd80b5c,被 裂纹烧穿 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_d83eb62cd82a21ae,裂纹烧穿,incoming,[485],485
obs_d21e3e214369,与 第 6 缸 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_866d3755cd6efd2e,第 6 缸,outgoing,[501],501
obs_d25f358990b4,被 叶轮 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_1ce66297a548e505,叶轮,incoming,[496],496
obs_d25f7cde1d4f,被 曲柄销 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_52767c58a201435b,曲柄销,incoming,[503],503
obs_d2601fdb65a2,与 凸轮轴 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_4ea38d5f0b8db03c,凸轮轴,outgoing,[513],513
obs_d266b8bf23a4,与 主机异常 存在 表现为 关系,relation_projection,relation,,,表现为,ent_c03c9c8e94c948ba,主机异常,outgoing,[463],463
obs_d2841ab9e47b,与 主机 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_c36804f0e8a37b9b,主机,outgoing,[486],486
obs_d286abd4f061,被 滚轮导套机构、滚轮、凸轮均已报废不能继续使用 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_45d26efea99c38a5,滚轮导套机构、滚轮、凸轮均已报废不能继续使用,incoming,[464],464
obs_d296e0c9f91e,与 主机 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_c36804f0e8a37b9b,主机,outgoing,"[485, 504]",485|504
obs_d2ac60a25b20,与 主机 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_c36804f0e8a37b9b,主机,outgoing,[486],486
obs_d2b423398dc4,与 第 3 缸右前方缸头与缸套接触面 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_b4420d30629819e2,第 3 缸右前方缸头与缸套接触面,outgoing,[511],511
obs_d2bd14e79356,修期：56 天,attribute,entity_attribute,修期,56 天,,,,,[468],468
obs_d2ca392f2b32,被 认真清洗循环柜，更换机油 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_c5d6bcfc22025eac,认真清洗循环柜，更换机油,incoming,[470],470
obs_d2cc648fcbb6,被 抽空失压 以 导致 关系连接,relation_projection,relation,,,导致,ent_7eb739041566b599,抽空失压,incoming,[470],470
obs_d2d61b39d634,与 高压油泵柱塞 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_a8b5aa94a7d8af48,高压油泵柱塞,outgoing,[481],481
obs_d2e4534b11fa,被 燃烧不良 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_64bdee1938e5e657,燃烧不良,incoming,[461],461
obs_d301239d27eb,与 维持航行至锚地 存在 采取 关系,relation_projection,relation,,,采取,ent_070f6dd6f1c6f001,维持航行至锚地,outgoing,[492],492
obs_d315fe113ec9,与 第 2 缸 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_ed55f4b293cd01c8,第 2 缸,outgoing,[493],493
obs_d320ee7fa2ea,被 XH 轮 以 采取 关系连接,relation_projection,relation,,,采取,ent_209296a1f91db5e5,XH 轮,incoming,[500],500
obs_d34895948ae9,时间：1996 年 2 月 26 日,attribute,entity_attribute,时间,1996 年 2 月 26 日,,,,,[503],503
obs_d372e6ce33c4,被 XH 轮主机中间轴承断油烧毁 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_60a648ea55f5e198,XH 轮主机中间轴承断油烧毁,incoming,[499],499
obs_d386e164ba94,被 燃油中含海水 以 导致 关系连接,relation_projection,relation,,,导致,ent_7b139ed40d2e8276,燃油中含海水,incoming,[504],504
obs_d390e8c86d9a,被 内部油脚很厚，均为铝矿粉 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_3a086e5ff9fd177c,内部油脚很厚，均为铝矿粉,incoming,[460],460
obs_d394906ff9cf,与 独立润滑系统 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_feebe7bce6f2bdc5,独立润滑系统,outgoing,[498],498
obs_d39d2a589c57,被 回油阀调节杆的锁紧螺母松动 以 导致 关系连接,relation_projection,relation,,,导致,ent_defba7c1d33594f2,回油阀调节杆的锁紧螺母松动,incoming,[480],480
obs_d39f393a2549,被 主机循环油柜油位太低 以 导致 关系连接,relation_projection,relation,,,导致,ent_72f2aff166758862,主机循环油柜油位太低,incoming,[469],469
obs_d3a562d2aa66,与 JH 轮 No.6 缸曲轴红套移位事故 存在 发生 关系,relation_projection,relation,,,发生,ent_5e409b21dc31b76a,JH 轮 No.6 缸曲轴红套移位事故,outgoing,[500],500
obs_d3b44d3c0f42,被 缸头 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_d946bed6647fb563,缸头,incoming,[511],511
obs_d3c5ebb22151,与 第 6 缸 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_866d3755cd6efd2e,第 6 缸,outgoing,[491],491
obs_d46cc2301d4a,被 油泵和轴承换新 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_6b0a4bea0059e9a7,油泵和轴承换新,incoming,[471],471
obs_d491375315f3,被 转子下沉 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_551ede0c2d1084d3,转子下沉,incoming,"[488, 498]",488|498
obs_d493fcc9d6da,被 FY 轮主机工况恶化事故 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_b7a18bdf6e969c01,FY 轮主机工况恶化事故,incoming,[467],467
obs_d49ec0475676,与 第 2 缸 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_ed55f4b293cd01c8,第 2 缸,outgoing,[507],507
obs_d4ae1c47341a,与 第 6 缸后主轴承螺栓 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_4cbef43a2e039407,第 6 缸后主轴承螺栓,outgoing,[501],501
obs_d4ae65d2f515,与 第 3 缸排温显著升高 存在 导致 关系,relation_projection,relation,,,导致,ent_aeab73e527fbd6d8,第 3 缸排温显著升高,outgoing,[492],492
obs_d4b231316b45,被 XH 轮主机中间轴承断油烧毁 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_60a648ea55f5e198,XH 轮主机中间轴承断油烧毁,incoming,[499],499
obs_d4b8fa34cea1,被 GHM 轮超负荷运行引发主机机损 以 采取 关系连接,relation_projection,relation,,,采取,ent_21febfdee77722e3,GHM 轮超负荷运行引发主机机损,incoming,[484],484
obs_d4c84ed1c91d,与 缸套裂缝 存在 采取 关系,relation_projection,relation,,,采取,ent_0388098d54e84545,缸套裂缝,outgoing,[505],505
obs_d4e400161938,被 空冷器污染 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_623b34e0c071cc5d,空冷器污染,incoming,[467],467
obs_d4e4f4dcb811,被 MH 轮 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_edae5e3fbfc40df0,MH 轮,incoming,[509],509
obs_d4ed3e097b94,与 红套移位 存在 导致 关系,relation_projection,relation,,,导致,ent_019a3c16974eac7d,红套移位,outgoing,[511],511
obs_d53adc833bd5,与 第 2 缸 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_ed55f4b293cd01c8,第 2 缸,outgoing,[493],493
obs_d53d4a4eed93,与 机器上下部件跳动 存在 导致 关系,relation_projection,relation,,,导致,ent_0ebab96bc3ba6d3c,机器上下部件跳动,outgoing,[514],514
obs_d53fa6e9a697,被 排烟温度异常偏高 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_8a3f433a868bfdd2,排烟温度异常偏高,incoming,[493],493
obs_d54f5bf4faf0,被 压气端叶轮下沉擦碰外壳 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_402c9398fadd50db,压气端叶轮下沉擦碰外壳,incoming,[497],497
obs_d56f23725a8c,与 第 6 缸 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_866d3755cd6efd2e,第 6 缸,outgoing,[501],501
obs_d571dfae6f23,被 阀盘落入气缸 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_fd7363e48acc089b,阀盘落入气缸,incoming,[489],489
obs_d57afc09cb2b,时间：1993 年 1 月某日,attribute,entity_attribute,时间,1993 年 1 月某日,,,,,[492],492
obs_d5a29545869a,与 主机曲轴 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_83f7d83e2c3a6b8d,主机曲轴,outgoing,[510],510
obs_d5dfa88f113f,与 船舶倒退 存在 采取 关系,relation_projection,relation,,,采取,ent_054cbc3dc7572149,船舶倒退,outgoing,[485],485
obs_d5e67726e176,与 活塞 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_e43190dd2b913b2e,活塞,outgoing,[484],484
obs_d6204ef68451,与 过滤器 存在 适用于 关系,relation_projection,relation,,,适用于,ent_b1718bd449d116e2,过滤器,outgoing,[461],461
obs_d64e07618283,被 滚轮窜动和撞击 以 导致 关系连接,relation_projection,relation,,,导致,ent_076261799ed2e6bf,滚轮窜动和撞击,incoming,[465],465
obs_d65a9305be60,被 SHH 轮主机 No.3 缸活塞水伸缩管断裂事故 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_b9200948f20e1f90,SHH 轮主机 No.3 缸活塞水伸缩管断裂事故,incoming,[488],488
obs_d65d0f417442,被 轴套备件内外径尺寸不对 以 导致 关系连接,relation_projection,relation,,,导致,ent_9ae0ac8de931de75,轴套备件内外径尺寸不对,incoming,[497],497
obs_d65f62d6024b,被 C 轮主机增压器频繁喘振 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_9b771f820f5acbd2,C 轮主机增压器频繁喘振,incoming,[471],471
obs_d66c0a39d91c,与 打开轴承检查 存在 采取 关系,relation_projection,relation,,,采取,ent_ec499daf200aa263,打开轴承检查,outgoing,[503],503
obs_d682d8cb518c,与 No.1 增压器 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_38581f6414659f36,No.1 增压器,outgoing,[471],471
obs_d6923acb19f6,被 FH 轮 No.2 缸活塞头烧穿 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_2ebdb71cb8f2ff63,FH 轮 No.2 缸活塞头烧穿,incoming,[476],476
obs_d69a11a20c96,与 主机平衡器响声很大 存在 表现为 关系,relation_projection,relation,,,表现为,ent_2afb5f147427c575,主机平衡器响声很大,outgoing,[459],459
obs_d6ad1af637e1,与 主机 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_c36804f0e8a37b9b,主机,outgoing,[476],476
obs_d6c1af542f97,被 扫气箱污染 以 导致 关系连接,relation_projection,relation,,,导致,ent_de793039e7fb3b6b,扫气箱污染,incoming,[467],467
obs_d6c6f81da7be,与 排温上升 存在 表现为 关系,relation_projection,relation,,,表现为,ent_c828c5006a45355b,排温上升,outgoing,[504],504
obs_d6d22b62e159,被 凸轮轴 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_4ea38d5f0b8db03c,凸轮轴,incoming,[514],514
obs_d6db1ff901bc,与 缸头 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_d946bed6647fb563,缸头,outgoing,[498],498
obs_d6e8f74adfcd,被 第 6 缸排气阀断裂 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_9f7863635bd0af62,第 6 缸排气阀断裂,incoming,[491],491
obs_d6ed869d579c,被 调节螺丝转动方向具有不确定性 以 导致 关系连接,relation_projection,relation,,,导致,ent_70d40dcb62490dbb,调节螺丝转动方向具有不确定性,incoming,[480],480
obs_d6fb5a36f530,与 排烟温度过高 存在 采取 关系,relation_projection,relation,,,采取,ent_b80138b348096ac8,排烟温度过高,outgoing,[505],505
obs_d706d56b0fef,制造厂：南斯拉夫五三厂；HITACHI ZOSEN JAPAN,attribute,entity_attribute,制造厂,南斯拉夫五三厂；HITACHI ZOSEN JAPAN,,,,,"[459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 475, 476, 477, 478, 479, 480, 482, 484, 485, 486, 488, 489, 490, 491, 492, 493, 495, 496, 497, 498, 499, 501, 502, 503, 504, 505, 506, 507, 508, 509, 510, 511, 512, 513, 514]",459|460|461|462|463|464|465|466|467|468|469|470|471|472|473|475|476|477|478|479|480|482|484|485|486|488|489|490|491|492|493|495|496|497|498|499|501|502|503|504|505|506|507|508|509|510|511|512|513|514
obs_d70e7daa4cde,与 主机 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_c36804f0e8a37b9b,主机,outgoing,[466],466
obs_d71fe1beb96c,与 活塞 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_e43190dd2b913b2e,活塞,outgoing,[484],484
obs_d7271b5a2f14,与 油嘴雾化不良 存在 导致 关系,relation_projection,relation,,,导致,ent_fdbabd08f5cf65cf,油嘴雾化不良,outgoing,[461],461
obs_d745016340fa,与 第 1~5 缸气缸油 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_b5cdc98b14ca74ec,第 1~5 缸气缸油,outgoing,[475],475
obs_d7578b981b56,被 排气阀一只和缸头起动阀杆断裂 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_a1c4d87e1a6672c4,排气阀一只和缸头起动阀杆断裂,incoming,[489],489
obs_d759ad190584,被 严重摩擦声 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_397fd086881e9224,严重摩擦声,incoming,[462],462
obs_d7708012cbc8,与 主机中间轴承 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_3eb3ef831eed1f00,主机中间轴承,outgoing,[499],499
obs_d771c15733fd,特点：机身较长，纵向刚性较差,attribute,entity_attribute,特点,机身较长，纵向刚性较差,,,,,"[459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 475, 476, 477, 478, 479, 480, 482, 484, 485, 486, 488, 489, 490, 491, 492, 493, 495, 496, 497, 498, 499, 501, 502, 503, 504, 505, 506, 507, 508, 509, 510, 511, 512, 513, 514]",459|460|461|462|463|464|465|466|467|468|469|470|471|472|473|475|476|477|478|479|480|482|484|485|486|488|489|490|491|492|493|495|496|497|498|499|501|502|503|504|505|506|507|508|509|510|511|512|513|514
obs_d793507ae0bc,与 绝不能为赶船期而违反科学、实施野蛮操作 存在 教训为 关系,relation_projection,relation,,,教训为,ent_813b1d817c31b0c2,绝不能为赶船期而违反科学、实施野蛮操作,outgoing,[486],486
obs_d798a56a3fda,与 透平喘振 存在 导致 关系,relation_projection,relation,,,导致,ent_85e7d14032e13312,透平喘振,outgoing,[467],467
obs_d798fef37fc4,与 缸套 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_67654c5f4f2e5d29,缸套,outgoing,[474],474
obs_d7e1233e3531,与 轴套 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_1d8a35ef88bbb3ba,轴套,outgoing,[503],503
obs_d7e909d52757,与 扫气道 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_d283971189925020,扫气道,outgoing,[484],484
obs_d7f2c1ee3b30,被 凸轮轴焊接部位再次断裂事故 以 教训为 关系连接,relation_projection,relation,,,教训为,ent_2bf51d8a5ce4e135,凸轮轴焊接部位再次断裂事故,incoming,[514],514
obs_d8063e085711,被 轴承油位玻璃管 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_2e2f156e676f50f7,轴承油位玻璃管,incoming,[499],499
obs_d8085708f2f1,被 扫气口 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_056309e9647e5144,扫气口,incoming,[493],493
obs_d809c754a764,被 压差表 (U 型管 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_0ce4419bdca4f03b,压差表 (U 型管,incoming,[468],468
obs_d80c9e32730c,被 第 6 缸排烟管接头处烧红起火 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_195e0a17b60ccbc8,第 6 缸排烟管接头处烧红起火,incoming,[490],490
obs_d821ef4772ec,与 主机 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_c36804f0e8a37b9b,主机,outgoing,[493],493
obs_d8256ad412a4,被 ××轮主机排气阀断裂掉入气缸事故 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_dcc15422c1135ace,××轮主机排气阀断裂掉入气缸事故,incoming,[489],489
obs_d8648482a35d,被 严重敲缸 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_10ffac38751824e7,严重敲缸,incoming,[474],474
obs_d866eb8fd4c7,被 PNH 轮主机排气阀凸轮移位 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_26683c27c64f939c,PNH 轮主机排气阀凸轮移位,incoming,[491],491
obs_d86d0b1f1038,与 柱塞 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_798095d4d5ee49ee,柱塞,outgoing,[483],483
obs_d89480e8590a,与 缸头 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_d946bed6647fb563,缸头,outgoing,[498],498
obs_d89f21ae2d61,被 主机某缸缸头出现裂纹 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_0c35b40db069e251,主机某缸缸头出现裂纹,incoming,[498],498
obs_d8a0916e2306,被 GHS 轮主机连续机损事故 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_b31df66e6f83322d,GHS 轮主机连续机损事故,incoming,[473],473
obs_d8b1278dc474,与 其余缸均较脏 存在 表现为 关系,relation_projection,relation,,,表现为,ent_a3dc437cb3ee92f9,其余缸均较脏,outgoing,[493],493
obs_d8b6c98d536e,被 PNH 轮主机排气阀凸轮移位 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_26683c27c64f939c,PNH 轮主机排气阀凸轮移位,incoming,[491],491
obs_d8b892f03f3f,被 缸头螺栓松动 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_14330bfe1ceb7afc,缸头螺栓松动,incoming,[511],511
obs_d8bfa329ce4f,被 透气管 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_bae4eaf22a63d275,透气管,incoming,[461],461
obs_d8cf0912e428,与 扫气箱起火 存在 导致 关系,relation_projection,relation,,,导致,ent_b606088743882b54,扫气箱起火,outgoing,[467],467
obs_d8ec5ecf72a0,与 第 2 缸 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_ed55f4b293cd01c8,第 2 缸,outgoing,[473],473
obs_d8f7feb0f7df,与 高压油泵滚轮导套机构 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_ea5ce2c98ff4f9d5,高压油泵滚轮导套机构,outgoing,[465],465
obs_d911b7465459,与 主机 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_c36804f0e8a37b9b,主机,outgoing,[504],504
obs_d9172649280d,被 凸轮轴焊接部位再次断裂事故 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_2bf51d8a5ce4e135,凸轮轴焊接部位再次断裂事故,incoming,[514],514
obs_d93c62d02fc0,被 JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_43a29fa6a565390b,JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损,incoming,[460],460
obs_d94cb60c8201,与 严重拉缸 存在 表现为 关系,relation_projection,relation,,,表现为,ent_5c9ec8603aa184b7,严重拉缸,outgoing,[473],473
obs_d95735bc741f,被 燃油凸轮表面被拉毛并磨损约 0.5 mm 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_2bd9222ce7349797,燃油凸轮表面被拉毛并磨损约 0.5 mm,incoming,[464],464
obs_d95db4d3e197,被 YC 轮主机缸套、活塞异常磨损 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_0e1a542a535f13bf,YC 轮主机缸套、活塞异常磨损,incoming,[493],493
obs_d96fda6f640b,被 CH 轮主机增压器轴承多次烧毁、转子损坏 以 教训为 关系连接,relation_projection,relation,,,教训为,ent_5f768272d7c09e3d,CH 轮主机增压器轴承多次烧毁、转子损坏,incoming,[496],496
obs_d97050783268,与 燃油严重脏污 存在 导致 关系,relation_projection,relation,,,导致,ent_8d358ff88af6df0f,燃油严重脏污,outgoing,[506],506
obs_d97c047fe68f,与 主机长期燃用含海水且不洁净的燃油 存在 导致 关系,relation_projection,relation,,,导致,ent_19237db1bbc8f302,主机长期燃用含海水且不洁净的燃油,outgoing,[506],506
obs_d99afad94efc,与 压气端轴承 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_457816be99bbc4c4,压气端轴承,outgoing,[497],497
obs_d99dfc6ba90b,被 XH 轮 以 发生 关系连接,relation_projection,relation,,,发生,ent_209296a1f91db5e5,XH 轮,incoming,[499],499
obs_d9bf2eaeabf8,被 凸轮轴焊接部位再次断裂事故 以 教训为 关系连接,relation_projection,relation,,,教训为,ent_2bf51d8a5ce4e135,凸轮轴焊接部位再次断裂事故,incoming,[514],514
obs_d9d674c7c9e4,被 逐渐将主机加速至 85 r/min 以 导致 关系连接,relation_projection,relation,,,导致,ent_09dd813673cb00a5,逐渐将主机加速至 85 r/min,incoming,[476],476
obs_d9de071c9eba,与 轴承烧毁 存在 导致 关系,relation_projection,relation,,,导致,ent_be30767eb738fa02,轴承烧毁,outgoing,[498],498
obs_d9e69cae3026,与 扫气箱高温报警 存在 表现为 关系,relation_projection,relation,,,表现为,ent_ddb382125416f372,扫气箱高温报警,outgoing,[492],492
obs_d9f088429f6b,与 缸头 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_d946bed6647fb563,缸头,outgoing,[509],509
obs_d9f103ee8988,被 活塞环全部换新 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_b1ccee529997080c,活塞环全部换新,incoming,[466],466
obs_da104373b225,被 严重敲缸 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_10ffac38751824e7,严重敲缸,incoming,[474],474
obs_da4dd6faceb4,与 加强机务主管部门对船舶现场监督的力度 存在 教训为 关系,relation_projection,relation,,,教训为,ent_c2fd264eea3fa8f4,加强机务主管部门对船舶现场监督的力度,outgoing,[486],486
obs_da6d7e948122,被 TH 轮主机气缸油混用造成活塞环异常磨损 以 采取 关系连接,relation_projection,relation,,,采取,ent_7bcbf1d0f4dbde98,TH 轮主机气缸油混用造成活塞环异常磨损,incoming,[495],495
obs_da895b2e5980,被 FH 轮 以 采取 关系连接,relation_projection,relation,,,采取,ent_f4521945079e5f1b,FH 轮,incoming,[482],482
obs_dab6be05266b,与 No.1 增压器转速表显示不稳定、来回波动较大 存在 表现为 关系,relation_projection,relation,,,表现为,ent_c6481940d25074aa,No.1 增压器转速表显示不稳定、来回波动较大,outgoing,[486],486
obs_daccf004fb37,被 铝矿粉 以 导致 关系连接,relation_projection,relation,,,导致,ent_971e855d01e0bf29,铝矿粉,incoming,[461],461
obs_dacdac87a236,与 高压油泵 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_feafbcc661b1d3a0,高压油泵,outgoing,[481],481
obs_daebcc242d72,被 有的缸不能发火 以 导致 关系连接,relation_projection,relation,,,导致,ent_cb89533744b2489b,有的缸不能发火,incoming,[461],461
obs_daee158bcdbf,与 第 6 缸 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_866d3755cd6efd2e,第 6 缸,outgoing,[491],491
