relationship_id,neo4j_rel_type,source_entity_id,target_entity_id,source,target,source_role,target_role,relation_key,canonical_type,type,raw_type,raw_types_json,raw_types_pipe,description,normalization_status,matched_schema_json,source_chunk_ids_json,source_chunk_ids_pipe,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
rel_30066673514411be,REL_FEA281029C,ent_e5fba0e980853305,ent_54c6b65d166f85f9,降低分油机流量,分油机,防范要求,设备部件,适用于,适用于,适用于,适用于,"[""适用于""]",适用于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""适用于"", ""relation_key"": ""适用于"", ""source_entity_type"": ""防范要求"", ""target_entity_type"": ""设备部件""}",[509],509,APPLIES_TO,适用于,Applies To,适用于 / Applies To
rel_5969829903902fde,REL_9899E5D4D0,ent_e65325a3cb302746,ent_aeab73e527fbd6d8,油嘴雾化不良,第 3 缸排温显著升高,原因因素,故障损伤,导致,导致,导致,导致,"[""导致""]",导致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[492],492,CAUSES,导致,Causes,导致 / Causes
rel_2f36d9d7d73637ec,REL_9899E5D4D0,ent_e65325a3cb302746,ent_f1748484c7b095bf,油嘴雾化不良,第 6 缸排烟温度高,原因因素,故障损伤,导致,导致,导致,所致,"[""所致""]",所致,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[501],501,CAUSES,导致,Causes,导致 / Causes
rel_fc4945963e43fada,REL_EDD5CAA12A,ent_e6d28297439390ec,ent_c36804f0e8a37b9b,主机转速波动,主机,故障损伤,设备部件,发生部位,发生部位,发生部位,发生在,"[""发生在""]",发生在,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[480],480,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_e5e91754fb54d6c7,REL_E225E6AD07,ent_e6f46ea46103efba,ent_f5e8271e33d1880c,No.6 缸曲轴,红套,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,No.6 缸曲轴红套,"[""No.6 缸曲轴红套""]",No.6 缸曲轴红套,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[500],500,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_ab7dc03453ced374,REL_E225E6AD07,ent_e74de06ded6f39e8,ent_866d3755cd6efd2e,第 6 缸油头,第 6 缸,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,第 6 缸油头,"[""第 6 缸油头""]",第 6 缸油头,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[501],501,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_fe4b648e3c8f3a58,REL_F397DD8B78,ent_e776abff80a1b162,ent_b159f1f1ece03122,漂航解体检查透平,主机透平,处置措施,设备部件,处理对象,处理对象,处理对象,检查,"[""检查""]",检查,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[462],462,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_bd5ef394998af5a4,REL_F397DD8B78,ent_e7849a830da65c6c,ent_f8994718e56e2371,清洁扫气箱,扫气箱,处置措施,设备部件,处理对象,处理对象,处理对象,清洁扫气箱,"[""清洁扫气箱""]",清洁扫气箱,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[467],467,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_a2b886c231852831,REL_EDD5CAA12A,ent_e7d202e5d37e2cda,ent_c36804f0e8a37b9b,燃烧不正常,主机,故障损伤,设备部件,发生部位,发生部位,发生部位,出现,"[""出现""]",出现,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[509],509,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_86422f8156908990,REL_E225E6AD07,ent_e94d0b6c0ba4977a,ent_62d40b0c9b7f816c,冷却水管束,冷却器芯子,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,与...两端面脱开,"[""与...两端面脱开""]",与...两端面脱开,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[478],478,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_4f2c2e8d095af337,REL_E225E6AD07,ent_e94d0b6c0ba4977a,ent_8eecdd9bbe455a74,冷却水管束,No.1 空冷器,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,底部,"[""底部""]",底部,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[478],478,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_9ebb5ba72430aa2c,REL_EDD5CAA12A,ent_e96653e18f4ca81b,ent_67654c5f4f2e5d29,漏水,缸套,故障损伤,设备部件,发生部位,发生部位,发生部位,缸套漏水,"[""缸套漏水""]",缸套漏水,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[473],473,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_7a36119d0316baa5,REL_27FBB3DC61,ent_e9db8d962395997b,ent_021e94630e77dcc2,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,重油沉淀柜,事故案例,设备部件,涉及设备,涉及设备,涉及设备,发现...中有,"[""发现...中有""]",发现...中有,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[504],504,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_512506af2b6310e5,REL_27FBB3DC61,ent_e9db8d962395997b,ent_24ce5d8b4fdb6c5b,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,No.6 压载水舱,事故案例,设备部件,涉及设备,涉及设备,涉及设备,排空,"[""排空""]",排空,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[504],504,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_153d8309dc6fb380,REL_27FBB3DC61,ent_e9db8d962395997b,ent_28eda84138a8fdc1,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,No.5 左舱,事故案例,设备部件,涉及设备,涉及设备,涉及设备,改用,"[""改用""]",改用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[504],504,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_a4f855d92aa36c52,REL_5D9506010F,ent_e9db8d962395997b,ent_46a5f3aa8d97e7dc,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,裂缸套,事故案例,故障损伤,表现为,表现为,表现为,裂缸套,"[""裂缸套""]",裂缸套,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[504],504,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_1d3aa4c1663f2faa,REL_5D9506010F,ent_e9db8d962395997b,ent_4a52ccd3adbbdcbf,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,主机燃烧恶化,事故案例,故障损伤,表现为,表现为,表现为,燃烧恶化,"[""燃烧恶化""]",燃烧恶化,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[504],504,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_025dcc5c25f9e8fc,REL_27FBB3DC61,ent_e9db8d962395997b,ent_4c89d0cb89527f82,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,No.5 左右燃油舱,事故案例,设备部件,涉及设备,涉及设备,涉及设备,装入,"[""装入""]",装入,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[504],504,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_182932f5c104ebd5,REL_27FBB3DC61,ent_e9db8d962395997b,ent_67654c5f4f2e5d29,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,缸套,事故案例,设备部件,涉及设备,涉及设备,涉及设备,裂,"[""裂""]",裂,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[504],504,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_7fad7e4bb7de7690,REL_0D95676A27,ent_e9db8d962395997b,ent_69cb17f43bca3d51,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,加强对船员业务技术培训,事故案例,防范要求,教训为,教训为,教训为,加强...培训,"[""加强...培训""]",加强...培训,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[504],504,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_600c48cb982a3885,REL_B855FE5F5B,ent_e9db8d962395997b,ent_7b139ed40d2e8276,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,燃油中含海水,事故案例,原因因素,原因是,原因是,原因是,确认是...进海水,"[""确认是...进海水""]",确认是...进海水,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[504],504,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_1f6c8469b3c899eb,REL_3F8A56C3E0,ent_e9db8d962395997b,ent_896ac187ef0894c8,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,新加坡,事故案例,地点,发生于,发生于,发生于,在新加坡加装,"[""在新加坡加装""]",在新加坡加装,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""地点""}",[504],504,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_51783f5230af7834,REL_27FBB3DC61,ent_e9db8d962395997b,ent_919f35841d2b557f,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,No.7 左右燃油舱,事故案例,设备部件,涉及设备,涉及设备,涉及设备,装入,"[""装入""]",装入,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[504],504,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_f6341faaadcba8b3,REL_3F8A56C3E0,ent_e9db8d962395997b,ent_a1473460fd2114bd,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,香港,事故案例,地点,发生于,发生于,发生于,在香港至美国航行途中,"[""在香港至美国航行途中""]",在香港至美国航行途中,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""地点""}",[504],504,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_9d01deb0f9bc27af,REL_0D95676A27,ent_e9db8d962395997b,ent_a4bae4ab9efc8668,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,及时报告公司机务部门,事故案例,防范要求,教训为,教训为,教训为,应及时报告,"[""应及时报告""]",应及时报告,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[504],504,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_10df8f03ea022770,REL_27FBB3DC61,ent_e9db8d962395997b,ent_c36804f0e8a37b9b,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,主机,事故案例,设备部件,涉及设备,涉及设备,涉及设备,主机工况,"[""主机工况""]",主机工况,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[504],504,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_5be72e47618f4a22,REL_5D9506010F,ent_e9db8d962395997b,ent_c828c5006a45355b,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,排温上升,事故案例,故障损伤,表现为,表现为,表现为,排温上升,"[""排温上升""]",排温上升,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[504],504,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_a53fbc3c26b1318b,REL_27FBB3DC61,ent_e9db8d962395997b,ent_df9518807b58db33,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,No.7 右舱,事故案例,设备部件,涉及设备,涉及设备,涉及设备,使用,"[""使用""]",使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[504],504,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_e6665aad4ce6a72c,REL_27FBB3DC61,ent_e9db8d962395997b,ent_e2d7d8bf32fd5fea,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,No.5 右燃油舱,事故案例,设备部件,涉及设备,涉及设备,涉及设备,使用,"[""使用""]",使用,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[504],504,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_1ca748d672d328da,REL_5D9506010F,ent_e9db8d962395997b,ent_ef216ab3b8899a91,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,燃油舱进海水,事故案例,故障损伤,表现为,表现为,表现为,进海水,"[""进海水""]",进海水,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[504],504,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_b9f87aa847fe7cd7,REL_3F8A56C3E0,ent_e9db8d962395997b,ent_f761f08d8c3ece2d,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,美国,事故案例,地点,发生于,发生于,发生于,在香港至美国航行途中,"[""在香港至美国航行途中""]",在香港至美国航行途中,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生于"", ""relation_key"": ""发生于"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""地点""}",[504],504,OCCURS_AT,发生于,Occurs At,发生于 / Occurs At
rel_eec961aa44a63ff9,REL_9899E5D4D0,ent_ea08ef921b4b9b44,ent_c56324f62601108b,暖缸不充分,巨大损伤,原因因素,故障损伤,导致,导致,导致,必然带来,"[""必然带来""]",必然带来,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""导致"", ""relation_key"": ""导致"", ""source_entity_type"": ""原因因素"", ""target_entity_type"": ""故障损伤""}",[475],475,CAUSES,导致,Causes,导致 / Causes
rel_a70db506cf6ca3c3,REL_F397DD8B78,ent_ea1f4a8ec6bdee4d,ent_a8b5aa94a7d8af48,更换第 8 缸高压油泵柱塞,高压油泵柱塞,处置措施,设备部件,处理对象,处理对象,处理对象,处理对象,"[""处理对象""]",处理对象,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[481],481,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_1e7494a034f114c4,REL_E225E6AD07,ent_ea5ce2c98ff4f9d5,ent_208e2cbb51e23ddd,高压油泵滚轮导套机构,导套保险销紧固螺丝,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,的,"[""的""]",的,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[465],465,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_80f68e02db8361e0,REL_E225E6AD07,ent_ea5ce2c98ff4f9d5,ent_63b78a69e41e745d,高压油泵滚轮导套机构,保险插销,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,的,"[""的""]",的,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[465],465,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_5d16a77880b1e433,REL_E225E6AD07,ent_ea5ce2c98ff4f9d5,ent_b830c8eac09d32a1,高压油泵滚轮导套机构,滚轮导套,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,的,"[""的""]",的,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[465],465,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_5830687d35df22fb,REL_E225E6AD07,ent_ea5ce2c98ff4f9d5,ent_b9db0135b5a37d8d,高压油泵滚轮导套机构,导套垂直槽,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,的,"[""的""]",的,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[465],465,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_33e0f26b4376028d,REL_E225E6AD07,ent_ea5ce2c98ff4f9d5,ent_dce91c57d1a441bd,高压油泵滚轮导套机构,滚轮,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,的,"[""的""]",的,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[465],465,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_f6f78c4ad93a6b5e,REL_EDD5CAA12A,ent_eae33c71d7e7414d,ent_047a22c4327479a4,调节螺栓已严重弯曲,调节螺栓,故障损伤,设备部件,发生部位,发生部位,发生部位,发生部位,"[""发生部位""]",发生部位,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""发生部位"", ""relation_key"": ""发生部位"", ""source_entity_type"": ""故障损伤"", ""target_entity_type"": ""设备部件""}",[502],502,OCCURS_AT_COMPONENT,发生部位,Occurs At Component,发生部位 / Occurs At Component
rel_e65679b0cc3dcd6d,REL_F397DD8B78,ent_ec13fccd208bb114,ent_73da373fe14ad941,化学剂浸泡并机械清通废气锅炉烟腔,废气锅炉烟腔,处置措施,设备部件,处理对象,处理对象,处理对象,废气锅炉烟腔,"[""废气锅炉烟腔""]",废气锅炉烟腔,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""处理对象"", ""relation_key"": ""处理对象"", ""source_entity_type"": ""处置措施"", ""target_entity_type"": ""设备部件""}",[471],471,ACTS_ON,处理对象,Acts On,处理对象 / Acts On
rel_339bdbc611fc79a8,REL_5D0512FBC4,ent_ec2499ee98adba5f,ent_8d3bb795fdb76c33,由日本拖轮拖带至安全地点,安全地点,处置措施,地点,处置于,处置于,处置于,至,"[""至""]",至,,unmapped,null,[485],485,REMEDIATES_AT,处置于,Remediates At,处置于 / Remediates At
rel_d15d55a54f6550af,REL_E225E6AD07,ent_ec93374dfefadb97,ent_e43190dd2b913b2e,活塞环,活塞,设备部件,设备部件,组成或隶属,组成或隶属,组成或隶属,属于,"[""属于""]",属于,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""组成或隶属"", ""relation_key"": ""组成或隶属"", ""source_entity_type"": ""设备部件"", ""target_entity_type"": ""设备部件""}",[493],493,PART_OF_OR_BELONGS_TO,组成或隶属,Part Of Or Belongs To,组成或隶属 / Part Of Or Belongs To
rel_cf0c60a4d62f5d54,REL_0D95676A27,ent_ed032dd078b06746,ent_05c449fdbf72346a,SHH 轮主机 No.1 增压器转子弯曲变形,强化安全意识，严格执行安全操作规程,事故案例,防范要求,教训为,教训为,教训为,教训为,"[""教训为""]",教训为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""教训为"", ""relation_key"": ""教训为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""防范要求""}",[486],486,YIELDS_LESSON,教训为,Yields Lesson,教训为 / Yields Lesson
rel_d6b1ee4cccba3f3a,REL_5D9506010F,ent_ed032dd078b06746,ent_0a24e6d5391a8078,SHH 轮主机 No.1 增压器转子弯曲变形,转子弯曲变形,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[486],486,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_73d7e765a91a3c8b,REL_5D9506010F,ent_ed032dd078b06746,ent_271d3ab57fe7620a,SHH 轮主机 No.1 增压器转子弯曲变形,嗪、喀的响声和振动,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[486],486,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_222f28135c52d1f3,REL_27FBB3DC61,ent_ed032dd078b06746,ent_38581f6414659f36,SHH 轮主机 No.1 增压器转子弯曲变形,No.1 增压器,事故案例,设备部件,涉及设备,涉及设备,涉及设备,涉及,"[""涉及""]",涉及,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""涉及设备"", ""relation_key"": ""涉及设备"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""设备部件""}",[486],486,INVOLVES_EQUIPMENT,涉及设备,Involves Equipment,涉及设备 / Involves Equipment
rel_2810d7ccb793325c,REL_B855FE5F5B,ent_ed032dd078b06746,ent_39dd1612e947358f,SHH 轮主机 No.1 增压器转子弯曲变形,未按规定程序进行磨合运转,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[486],486,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_d67367040603c7a2,REL_5D9506010F,ent_ed032dd078b06746,ent_3c4908f70615a89b,SHH 轮主机 No.1 增压器转子弯曲变形,缸头层敲击声,事故案例,故障损伤,表现为,表现为,表现为,表现为,"[""表现为""]",表现为,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""表现为"", ""relation_key"": ""表现为"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""故障损伤""}",[486],486,MANIFESTS_AS,表现为,Manifests As,表现为 / Manifests As
rel_8ecadf6a3afa41bf,REL_B855FE5F5B,ent_ed032dd078b06746,ent_4a284bfa4513a139,SHH 轮主机 No.1 增压器转子弯曲变形,业务水平低,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[486],486,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_d2c6650cc90c162b,REL_B855FE5F5B,ent_ed032dd078b06746,ent_67547e548770d70e,SHH 轮主机 No.1 增压器转子弯曲变形,加速过快,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[486],486,CAUSED_BY,原因是,Caused By,原因是 / Caused By
rel_9674221fc4b54b7b,REL_B855FE5F5B,ent_ed032dd078b06746,ent_6e4d9d7ed7be7988,SHH 轮主机 No.1 增压器转子弯曲变形,未做马力测算,事故案例,原因因素,原因是,原因是,原因是,原因是,"[""原因是""]",原因是,,exact_match,"{""aliases"": [], ""directionality"": ""directed"", ""relation"": ""原因是"", ""relation_key"": ""原因是"", ""source_entity_type"": ""事故案例"", ""target_entity_type"": ""原因因素""}",[486],486,CAUSED_BY,原因是,Caused By,原因是 / Caused By
